hs6,hs4,group,name_kr,name_kr_hs4
720430,7204,52HS4(수집완료),"철의 웨이스트(waste)와 스크랩(scrap), 철강의 재용해용 스크랩 잉곳(scrap ingot)","철의 웨이스트(waste)와 스크랩(scrap), 철강의 재용해용 스크랩 잉곳(scrap ingot)"
720441,7204,52HS4(수집완료),"철의 웨이스트(waste)와 스크랩(scrap), 철강의 재용해용 스크랩 잉곳(scrap ingot)","철의 웨이스트(waste)와 스크랩(scrap), 철강의 재용해용 스크랩 잉곳(scrap ingot)"
720449,7204,52HS4(수집완료),"철의 웨이스트(waste)와 스크랩(scrap), 철강의 재용해용 스크랩 잉곳(scrap ingot)","철의 웨이스트(waste)와 스크랩(scrap), 철강의 재용해용 스크랩 잉곳(scrap ingot)"
720711,7207,기존379(수집완료),횡단면이 직사각형(정사각형을 포함한다)인 것(폭이 두께의 두 배 미만인 것으로 한정한다),철이나 비합금강의 반제품
720712,7207,사각지대(수집필요),그 밖의 횡단면이 직사각형(정사각형은 제외한다)인 것,철이나 비합금강의 반제품
720719,7207,사각지대(수집필요),철이나 비합금강의 반제품,철이나 비합금강의 반제품
720720,7207,기존379(수집완료),탄소의 함유량이 전 중량의 100분의 0.25 이상인 것,철이나 비합금강의 반제품
720810,7208,기존379(수집완료),코일 모양인 것으로서 열간(熱間)압연보다 더 가공하지 않고 부조(浮彫)된 무늬가 있는 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720825,7208,사각지대(수집필요),두께가 4.75밀리미터 이상인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720826,7208,사각지대(수집필요),두께가 3밀리미터 이상 4.75밀리미터 미만인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720827,7208,사각지대(수집필요),두께가 3밀리미터 미만인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720836,7208,기존379(수집완료),두께가 10밀리미터를 초과하는 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720837,7208,기존379(수집완료),두께가 4.75밀리미터 이상 10밀리미터 이하인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720838,7208,사각지대(수집필요),두께가 3밀리미터 이상 4.75밀리미터 미만인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720839,7208,기존379(수집완료),두께가 3밀리미터 미만인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720840,7208,사각지대(수집필요),"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720851,7208,기존379(수집완료),두께가 10밀리미터를 초과하는 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720852,7208,기존379(수집완료),두께가 4.75밀리미터 이상 10밀리미터 이하인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720853,7208,사각지대(수집필요),두께가 3밀리미터 이상 4.75밀리미터 미만인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720854,7208,사각지대(수집필요),두께가 3밀리미터 미만인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720890,7208,사각지대(수집필요),"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720915,7209,사각지대(수집필요),두께가 3밀리미터 이상인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720916,7209,기존379(수집완료),두께가 1밀리미터 초과 3밀리미터 미만인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720917,7209,기존379(수집완료),두께가 0.5밀리미터 이상 1밀리미터 이하인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720918,7209,기존379(수집완료),두께가 0.5밀리미터 미만인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720925,7209,사각지대(수집필요),두께가 3밀리미터 이상인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720926,7209,사각지대(수집필요),두께가 1밀리미터 초과 3밀리미터 미만인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720927,7209,사각지대(수집필요),두께가 0.5밀리미터 이상 1밀리미터 이하인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720928,7209,사각지대(수집필요),두께가 0.5밀리미터 미만인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
720990,7209,사각지대(수집필요),"철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
721011,7210,사각지대(수집필요),철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다],철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721012,7210,사각지대(수집필요),철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다],철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721020,7210,사각지대(수집필요),철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다],철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721030,7210,기존379(수집완료),아연을 전해도금하거나 도포한 것,철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721041,7210,사각지대(수집필요),철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다],철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721049,7210,기존379(수집완료),기타,철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721050,7210,사각지대(수집필요),철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다],철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721061,7210,기존379(수집완료),철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다],철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721069,7210,사각지대(수집필요),철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다],철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721070,7210,기존379(수집완료),페인팅한 것ㆍ바니시한 것ㆍ플라스틱을 도포한 것,철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721090,7210,사각지대(수집필요),기타,철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721113,7211,사각지대(수집필요),"철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]","철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
721114,7211,기존379(수집완료),기타(두께가 4.75밀리미터 이상인 것으로 한정한다),"철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
721119,7211,기존379(수집완료),기타,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
721123,7211,사각지대(수집필요),탄소의 함유량이 전 중량의 100분의 0.25 미만인 것,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
721129,7211,기존379(수집완료),기타,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
721190,7211,사각지대(수집필요),기타,"철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]"
721210,7212,사각지대(수집필요),주석을 도금하거나 도포한 것,철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721220,7212,사각지대(수집필요),아연을 전해도금하거나 도포한 것,철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721230,7212,사각지대(수집필요),그 밖의 다른 방법으로 아연을 도금하거나 도포한 것,철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721240,7212,기존379(수집완료),페인팅한 것ㆍ바니시한 것ㆍ플라스틱을 도포한 것,철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721250,7212,사각지대(수집필요),그 밖의 다른 방법으로 도금하거나 도포한 것,철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721260,7212,기존379(수집완료),철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다],철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]
721310,7213,사각지대(수집필요),철이나 비합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양인 것으로 한정한다],철이나 비합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양인 것으로 한정한다]
721320,7213,기존379(수집완료),철이나 비합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양인 것으로 한정한다],철이나 비합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양인 것으로 한정한다]
721391,7213,기존379(수집완료),횡단면이 원형인 것으로 지름이 14밀리미터 미만인 것,철이나 비합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양인 것으로 한정한다]
721399,7213,기존379(수집완료),기타,철이나 비합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양인 것으로 한정한다]
721410,7214,기존379(수집완료),"철이나 비합금강의 그 밖의 봉[단조(鍛造)ㆍ열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ열간(熱間)압출보다 더 가공하지 않은 것으로 한정하고, 압연 후 꼬임가공된 것을 포함한다]","철이나 비합금강의 그 밖의 봉[단조(鍛造)ㆍ열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ열간(熱間)압출보다 더 가공하지 않은 것으로 한정하고, 압연 후 꼬임가공된 것을 포함한다]"
721420,7214,사각지대(수집필요),"압연공정에서 발생하는 톱니 모양의 마디ㆍ리브(rib)ㆍ홈이나 그 밖의 모양으로 된 것, 압연 후 꼬임가공된 것","철이나 비합금강의 그 밖의 봉[단조(鍛造)ㆍ열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ열간(熱間)압출보다 더 가공하지 않은 것으로 한정하고, 압연 후 꼬임가공된 것을 포함한다]"
721430,7214,사각지대(수집필요),"철이나 비합금강의 그 밖의 봉[단조(鍛造)ㆍ열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ열간(熱間)압출보다 더 가공하지 않은 것으로 한정하고, 압연 후 꼬임가공된 것을 포함한다]","철이나 비합금강의 그 밖의 봉[단조(鍛造)ㆍ열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ열간(熱間)압출보다 더 가공하지 않은 것으로 한정하고, 압연 후 꼬임가공된 것을 포함한다]"
721491,7214,사각지대(수집필요),"철이나 비합금강의 그 밖의 봉[단조(鍛造)ㆍ열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ열간(熱間)압출보다 더 가공하지 않은 것으로 한정하고, 압연 후 꼬임가공된 것을 포함한다]","철이나 비합금강의 그 밖의 봉[단조(鍛造)ㆍ열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ열간(熱間)압출보다 더 가공하지 않은 것으로 한정하고, 압연 후 꼬임가공된 것을 포함한다]"
721499,7214,기존379(수집완료),기타,"철이나 비합금강의 그 밖의 봉[단조(鍛造)ㆍ열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ열간(熱間)압출보다 더 가공하지 않은 것으로 한정하고, 압연 후 꼬임가공된 것을 포함한다]"
721510,7215,사각지대(수집필요),철이나 비합금강의 그 밖의 봉,철이나 비합금강의 그 밖의 봉
721550,7215,기존379(수집완료),철이나 비합금강의 그 밖의 봉,철이나 비합금강의 그 밖의 봉
721590,7215,기존379(수집완료),철이나 비합금강의 그 밖의 봉,철이나 비합금강의 그 밖의 봉
721610,7216,사각지대(수집필요),유(U)형강ㆍ아이(I)형강ㆍ에이치(H)형강[열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ압출보다 더 가공하지 않은 것으로서 높이가 80밀리미터 미만인 것으로 한정한다],철이나 비합금강의 형강(形鋼)
721621,7216,기존379(수집완료),철이나 비합금강의 형강(形鋼),철이나 비합금강의 형강(形鋼)
721622,7216,사각지대(수집필요),철이나 비합금강의 형강(形鋼),철이나 비합금강의 형강(形鋼)
721631,7216,기존379(수집완료),철이나 비합금강의 형강(形鋼),철이나 비합금강의 형강(形鋼)
721632,7216,사각지대(수집필요),철이나 비합금강의 형강(形鋼),철이나 비합금강의 형강(形鋼)
721633,7216,사각지대(수집필요),에이치(H)형강,철이나 비합금강의 형강(形鋼)
721640,7216,기존379(수집완료),엘(L)형강이나 티(T)형강[열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ압출보다 더 가공하지 않은 것으로서 높이가 80밀리미터 이상인 것으로 한정한다],철이나 비합금강의 형강(形鋼)
721650,7216,사각지대(수집필요),철이나 비합금강의 형강(形鋼),철이나 비합금강의 형강(形鋼)
721661,7216,사각지대(수집필요),철이나 비합금강의 형강(形鋼),철이나 비합금강의 형강(形鋼)
721669,7216,사각지대(수집필요),철이나 비합금강의 형강(形鋼),철이나 비합금강의 형강(形鋼)
721691,7216,사각지대(수집필요),철이나 비합금강의 형강(形鋼),철이나 비합금강의 형강(形鋼)
721699,7216,사각지대(수집필요),철이나 비합금강의 형강(形鋼),철이나 비합금강의 형강(形鋼)
721710,7217,기존379(수집완료),철이나 비합금강의 선(線),철이나 비합금강의 선(線)
721720,7217,기존379(수집완료),철이나 비합금강의 선(線),철이나 비합금강의 선(線)
721730,7217,기존379(수집완료),그 밖의 비금속(卑金屬)을 도금하거나 도포한 것,철이나 비합금강의 선(線)
721790,7217,기존379(수집완료),철이나 비합금강의 선(線),철이나 비합금강의 선(線)
722100,7221,52HS4(수집완료),스테인리스강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양인 것으로 한정한다],스테인리스강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양인 것으로 한정한다]
722300,7223,52HS4(수집완료),스테인리스강의 선(線),스테인리스강의 선(線)
722410,7224,사각지대(수집필요),잉곳(ingot)이나 그 밖의 일차제품(primary form) 형태인 것,그 밖의 합금강[잉곳(ingot)이나 그 밖의 일차제품(primary form) 형태인 것으로 한정한다]과 그 밖의 합금강의 반제품
722490,7224,기존379(수집완료),기타,그 밖의 합금강[잉곳(ingot)이나 그 밖의 일차제품(primary form) 형태인 것으로 한정한다]과 그 밖의 합금강의 반제품
722511,7225,52HS4(수집완료),그 밖의 합금강의 평판압연제품(폭이 600밀리미터 이상인 것으로 한정한다),그 밖의 합금강의 평판압연제품(폭이 600밀리미터 이상인 것으로 한정한다)
722519,7225,52HS4(수집완료),그 밖의 합금강의 평판압연제품(폭이 600밀리미터 이상인 것으로 한정한다),그 밖의 합금강의 평판압연제품(폭이 600밀리미터 이상인 것으로 한정한다)
722530,7225,52HS4(수집완료),기타[코일 모양인 것으로서 열간(熱間)압연보다 더 가공하지 않은 것으로 한정한다],그 밖의 합금강의 평판압연제품(폭이 600밀리미터 이상인 것으로 한정한다)
722540,7225,52HS4(수집완료),"기타[코일 모양은 제외하고, 열간(熱間)압연보다 더 가공하지 않은 것으로 한정한다]",그 밖의 합금강의 평판압연제품(폭이 600밀리미터 이상인 것으로 한정한다)
722550,7225,52HS4(수집완료),기타[냉간압연(냉간환원)보다 더 가공하지 않은 것으로 한정한다],그 밖의 합금강의 평판압연제품(폭이 600밀리미터 이상인 것으로 한정한다)
722591,7225,52HS4(수집완료),아연을 전해도금하거나 도포한 것,그 밖의 합금강의 평판압연제품(폭이 600밀리미터 이상인 것으로 한정한다)
722592,7225,52HS4(수집완료),그 밖의 방법으로 아연을 도금하거나 도포한 것,그 밖의 합금강의 평판압연제품(폭이 600밀리미터 이상인 것으로 한정한다)
722599,7225,52HS4(수집완료),기타,그 밖의 합금강의 평판압연제품(폭이 600밀리미터 이상인 것으로 한정한다)
722611,7226,기존379(수집완료),그 밖의 합금강의 평판압연제품(폭이 600밀리미터 미만인 것으로 한정한다),그 밖의 합금강의 평판압연제품(폭이 600밀리미터 미만인 것으로 한정한다)
722619,7226,기존379(수집완료),그 밖의 합금강의 평판압연제품(폭이 600밀리미터 미만인 것으로 한정한다),그 밖의 합금강의 평판압연제품(폭이 600밀리미터 미만인 것으로 한정한다)
722620,7226,사각지대(수집필요),그 밖의 합금강의 평판압연제품(폭이 600밀리미터 미만인 것으로 한정한다),그 밖의 합금강의 평판압연제품(폭이 600밀리미터 미만인 것으로 한정한다)
722691,7226,사각지대(수집필요),열간(熱間)압연보다 더 가공하지 않은 것,그 밖의 합금강의 평판압연제품(폭이 600밀리미터 미만인 것으로 한정한다)
722692,7226,기존379(수집완료),그 밖의 합금강의 평판압연제품(폭이 600밀리미터 미만인 것으로 한정한다),그 밖의 합금강의 평판압연제품(폭이 600밀리미터 미만인 것으로 한정한다)
722699,7226,사각지대(수집필요),기타,그 밖의 합금강의 평판압연제품(폭이 600밀리미터 미만인 것으로 한정한다)
722710,7227,사각지대(수집필요),그 밖의 합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양으로 한정한다],그 밖의 합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양으로 한정한다]
722720,7227,기존379(수집완료),그 밖의 합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양으로 한정한다],그 밖의 합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양으로 한정한다]
722790,7227,기존379(수집완료),기타,그 밖의 합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양으로 한정한다]
722810,7228,사각지대(수집필요),"그 밖의 합금강의 그 밖의 봉, 그 밖의 합금강의 형강(形鋼), 합금강이나 비합금강의 중공(中空)드릴봉","그 밖의 합금강의 그 밖의 봉, 그 밖의 합금강의 형강(形鋼), 합금강이나 비합금강의 중공(中空)드릴봉"
722820,7228,사각지대(수집필요),"그 밖의 합금강의 그 밖의 봉, 그 밖의 합금강의 형강(形鋼), 합금강이나 비합금강의 중공(中空)드릴봉","그 밖의 합금강의 그 밖의 봉, 그 밖의 합금강의 형강(形鋼), 합금강이나 비합금강의 중공(中空)드릴봉"
722830,7228,기존379(수집완료),그 밖의 봉[열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ압출보다 더 가공하지 않은 것으로 한정한다],"그 밖의 합금강의 그 밖의 봉, 그 밖의 합금강의 형강(形鋼), 합금강이나 비합금강의 중공(中空)드릴봉"
722840,7228,사각지대(수집필요),그 밖의 봉[단조(鍛造)보다 더 가공하지 않은 것으로 한정한다],"그 밖의 합금강의 그 밖의 봉, 그 밖의 합금강의 형강(形鋼), 합금강이나 비합금강의 중공(中空)드릴봉"
722850,7228,사각지대(수집필요),"그 밖의 합금강의 그 밖의 봉, 그 밖의 합금강의 형강(形鋼), 합금강이나 비합금강의 중공(中空)드릴봉","그 밖의 합금강의 그 밖의 봉, 그 밖의 합금강의 형강(形鋼), 합금강이나 비합금강의 중공(中空)드릴봉"
722860,7228,기존379(수집완료),그 밖의 봉,"그 밖의 합금강의 그 밖의 봉, 그 밖의 합금강의 형강(形鋼), 합금강이나 비합금강의 중공(中空)드릴봉"
722870,7228,기존379(수집완료),형강(形鋼),"그 밖의 합금강의 그 밖의 봉, 그 밖의 합금강의 형강(形鋼), 합금강이나 비합금강의 중공(中空)드릴봉"
722880,7228,사각지대(수집필요),"그 밖의 합금강의 그 밖의 봉, 그 밖의 합금강의 형강(形鋼), 합금강이나 비합금강의 중공(中空)드릴봉","그 밖의 합금강의 그 밖의 봉, 그 밖의 합금강의 형강(形鋼), 합금강이나 비합금강의 중공(中空)드릴봉"
722920,7229,기존379(수집완료),그 밖의 합금강의 선(線),그 밖의 합금강의 선(線)
722990,7229,사각지대(수집필요),기타,그 밖의 합금강의 선(線)
730110,7301,사각지대(수집필요),널말뚝(sheet piling),철강으로 만든 널말뚝(sheet piling)(구멍을 뚫은 것인지 또는 조립된 것인지에 상관없다)과 용접된 형강(形鋼)
730120,7301,기존379(수집완료),형강(形鋼),철강으로 만든 널말뚝(sheet piling)(구멍을 뚫은 것인지 또는 조립된 것인지에 상관없다)과 용접된 형강(形鋼)
730210,7302,기존379(수집완료),레일(rail),철강으로 만든 철도용이나 궤도용 선로의 건설재료[레일(rail)ㆍ첵레일(check-rail)과 랙레일(rack rail)ㆍ스위치 블레이드(switch blade)ㆍ교차구류(crossing frog)ㆍ전철봉(point rod)과 그 밖의 크로싱피스(crossing piece)ㆍ받침목(크로스타이)ㆍ이음매판(fish-plate)ㆍ좌철(座鐵)ㆍ좌철(座鐵)쐐기ㆍ밑판(sole plate)(베이스플레이트)ㆍ레일클립ㆍ받침판(bedplate)ㆍ격재(tie)와 레일의 접속이나 고착에 전용되는 그 밖의 재료로 한정한다]
730230,7302,기존379(수집완료),철강으로 만든 철도용이나 궤도용 선로의 건설재료[레일(rail)ㆍ첵레일(check-rail)과 랙레일(rack rail)ㆍ스위치 블레이드(switch blade)ㆍ교차구류(crossing frog)ㆍ전철봉(point rod)과 그 밖의 크로싱피스(crossing piece)ㆍ받침목(크로스타이)ㆍ이음매판(fish-plate)ㆍ좌철(座鐵)ㆍ좌철(座鐵)쐐기ㆍ밑판(sole plate)(베이스플레이트)ㆍ레일클립ㆍ받침판(bedplate)ㆍ격재(tie)와 레일의 접속이나 고착에 전용되는 그 밖의 재료로 한정한다],철강으로 만든 철도용이나 궤도용 선로의 건설재료[레일(rail)ㆍ첵레일(check-rail)과 랙레일(rack rail)ㆍ스위치 블레이드(switch blade)ㆍ교차구류(crossing frog)ㆍ전철봉(point rod)과 그 밖의 크로싱피스(crossing piece)ㆍ받침목(크로스타이)ㆍ이음매판(fish-plate)ㆍ좌철(座鐵)ㆍ좌철(座鐵)쐐기ㆍ밑판(sole plate)(베이스플레이트)ㆍ레일클립ㆍ받침판(bedplate)ㆍ격재(tie)와 레일의 접속이나 고착에 전용되는 그 밖의 재료로 한정한다]
